3522	30
3522	648
3522	562
3522	515
3522	1452
3522	2773
3522	675
3522	1735
3522	89
3522	605
3522	600
3522	520
3522	669
3522	531
3522	694
3522	2843
3522	49
3522	2844
3522	37
3522	21
3522	973
3522	82
3522	279
3522	728
3522	587
3522	590
3522	438
3522	667
378	573
378	526
378	82
378	520
378	960
378	540
378	30
378	5
378	203
378	612
378	714
378	600
378	710
378	599
378	711
378	90
378	524
378	522
378	681
378	51
378	488
378	634
378	669
378	530
378	3573
378	27
378	3
975	573
975	526
975	82
975	520
975	960
975	540
975	30
975	5
975	203
975	612
975	714
975	600
975	512
975	33
975	804
975	89
975	532
975	689
975	160
975	366
975	7
975	27
975	8
975	126
975	26
975	21
975	10
975	131
1719	1551
1719	2
1719	30
1719	76
1719	163
1719	328
1719	149
1719	213
1719	1368
1719	488
1719	520
1719	700
1719	1275
1719	3
1719	474
1719	136
1719	584
1719	1369
1719	5
1719	11
1719	12
1719	164
1719	7
1719	10
1719	127
1719	131
523	573
523	35
523	21
523	90
523	524
523	438
523	2161
523	1771
523	2162
523	1389
523	3582
523	2946
523	2
523	80
523	641
523	22
523	905
523	532
523	8
523	606
523	2278
523	2279
2897	2768
2897	1780
2897	10208
2897	9927
2897	2
2897	1671
2897	30
2897	721
2897	33
2897	331
2897	300
2897	584
2897	991
2897	600
2897	796
2897	80
2897	641
2897	22
2897	905
2897	532
2897	8
2897	606
2897	2278
2897	2279
1651	973
1651	1001
1651	3136
1651	49
1651	2034
1651	658
1651	3137
1651	3138
1651	1932
1651	759
1651	88
1651	30
1651	512
1651	2
1651	21
1651	261
1651	233
1651	5
580	6
580	21
580	5
580	578
580	3
580	524
580	5756
580	5757
580	512
580	600
580	33
580	804
580	89
580	532
580	689
580	156
580	1043
580	2
580	12
580	7
580	15
580	11
213	573
213	526
213	82
213	520
213	960
213	540
213	30
213	5
213	203
213	612
213	714
213	600
213	512
213	666
213	356
213	1446
213	1447
213	743
213	1483
213	156
213	27
213	2
213	12
213	989
1654	829
1654	660
1654	545
1654	839
1654	573
1654	1341
1654	82
1654	628
1654	35
1654	89
1654	2473
1654	76
1654	261
1052	63
1052	27
1052	276
1052	2
1052	3
1052	14
1052	522
1052	594
1052	107
1052	82
